d3mIndex,idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code,log_radon
702,5783.0,MN,MN,27.0,55765,1.0,1.0,1.0,3.0,Y, ,2,2.0,29,1140.0,1140.0,121687.0,121887.0,3.2,8.1,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.1939224684724346
705,5786.0,MN,MN,27.0,55771,1.0,1.0,1.0,3.0,N, ,5,2.0,50,1200.0,1200.0,20288.0,20288.0,1.7,13.4,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.5877866649021191
707,5788.0,MN,MN,27.0,55779,1.0,1.0,0.0,2.0,Y, ,5,2.0,47,930.0,935.0,13088.0,20288.0,3.4,6.7,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.2527629684953678
709,5790.0,MN,MN,27.0,55782,1.0,1.0,0.0,2.0,Y, ,4,2.0,25,1920.0,1900.0,121487.0,121687.0,32.2,2.2,461.274696,2.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,3.4750672302286114
711,5792.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,2,2.0,24,630.0,632.0,121587.0,121787.0,2.1,13.1,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.7884573603642703
712,5793.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,3,2.0,28,1700.0,1700.0,121387.0,121587.0,0.8,23.1,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.10536051565782628
713,5794.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,4,2.0,33,1730.0,1730.0,122287.0,122487.0,1.5,15.9,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.4700036292457356
716,5797.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,1,2.0,42,1900.0,1900.0,11788.0,11988.0,7.2,5.7,485.435931,1.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.9878743481543453
717,5798.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,1,2.0,46,1055.0,1056.0,12788.0,12988.0,1.4,15.7,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.4054651081081644
718,5799.0,MN,MN,27.0,55792,1.0,1.0,0.0,4.0,Y, ,4,2.0,45,1600.0,1600.0,20288.0,20288.0,1.3,18.5,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.33647223662121306
719,5800.0,MN,MN,27.0,55803,1.0,1.0,0.0,4.0,Y, ,2,2.0,21,2000.0,2000.0,11188.0,11388.0,1.5,34.2,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.4700036292457356
720,5801.0,MN,MN,27.0,55803,1.0,1.0,0.0,2.0,Y, ,5,2.0,21,2025.0,2025.0,120287.0,121087.0,5.0,7.1,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.62924053973028
721,5802.0,MN,MN,27.0,55803,1.0,1.0,0.0,2.0,Y, ,3,2.0,24,530.0,530.0,121487.0,121687.0,2.3,9.2,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.8754687373538999
722,5803.0,MN,MN,27.0,55803,1.0,0.0,0.0,0.0, , ,5,2.0,25,2030.0,2020.0,122187.0,122387.0,2.4,37.8,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.9162907318741552
724,5805.0,MN,MN,27.0,55803,1.0,1.0,0.0,4.0,Y, ,2,2.0,41,1800.0,1800.0,11788.0,11988.0,5.4,7.9,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.7047480922384253
725,5806.0,MN,MN,27.0,55804,1.0,1.0,0.0,2.0,Y, ,1,2.0,23,1300.0,1400.0,121387.0,121587.0,1.1,15.9,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.1823215567939548
726,5807.0,MN,MN,27.0,55804,1.0,1.0,0.0,4.0,Y, ,1,2.0,25,1000.0,1000.0,121387.0,121587.0,1.4,12.9,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.4054651081081644
727,5808.0,MN,MN,27.0,55804,1.0,1.0,1.0,2.0,Y, ,3,2.0,27,2122.0,1910.0,121387.0,121787.0,7.2,5.5,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.9878743481543453
728,5809.0,MN,MN,27.0,55804,1.0,1.0,0.0,4.0,Y, ,4,2.0,35,1230.0,1230.0,122987.0,123187.0,1.1,19.6,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.1823215567939548
729,5810.0,MN,MN,27.0,55804,1.0,1.0,0.0,4.0,Y, ,1,2.0,36,1630.0,2015.0,11188.0,11388.0,3.3,11.0,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.2237754316221157
730,5811.0,MN,MN,27.0,55804,1.0,1.0,0.0,4.0,Y, ,5,2.0,39,1900.0,2100.0,11488.0,11688.0,3.2,8.6,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.1939224684724346
731,5812.0,MN,MN,27.0,55804,1.0,1.0,0.0,4.0,Y, ,4,2.0,41,1900.0,1900.0,12788.0,12988.0,1.5,13.8,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.4700036292457356
732,5813.0,MN,MN,27.0,55804,1.0,1.0,0.0,0.0,Y, ,1,2.0,43,1510.0,2200.0,11688.0,11888.0,3.6,6.0,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.308332819650179
733,5814.0,MN,MN,27.0,55804,1.0,1.0,0.0,4.0,Y, ,3,2.0,43,2200.0,2200.0,11788.0,11988.0,0.8,41.0,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.10536051565782628
735,5816.0,MN,MN,27.0,55804,1.0,1.0,0.0,4.0,Y, ,3,2.0,49,1610.0,800.0,20288.0,20288.0,1.4,11.7,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.4054651081081644
736,5817.0,MN,MN,27.0,55804,1.0,1.0,0.0,2.0,Y, ,3,2.0,50,850.0,850.0,21488.0,21688.0,2.7,8.0,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.0296194171811583
737,5818.0,MN,MN,27.0,55804,1.0,1.0,0.0,4.0,Y, ,2,2.0,1,835.0,835.0,22788.0,22988.0,3.3,7.2,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.2237754316221157
738,5819.0,MN,MN,27.0,55804,1.0,1.0,0.0,4.0,Y, ,3,2.0,2,800.0,930.0,31088.0,31288.0,0.9,23.3,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.0
740,5821.0,MN,MN,27.0,55805,1.0,1.0,0.0,3.0,Y, ,5,2.0,2,1627.0,907.0,22688.0,22888.0,2.0,12.9,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.7419373447293773
741,5822.0,MN,MN,27.0,55805,1.0,1.0,0.0,4.0,Y, ,4,2.0,3,1700.0,1800.0,31488.0,31688.0,1.9,15.2,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6931471805599453
742,5823.0,MN,MN,27.0,55806,1.0,1.0,0.0,4.0,Y, ,3,2.0,26,1100.0,1100.0,121287.0,121487.0,0.9,20.3,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.0
743,5824.0,MN,MN,27.0,55806,1.0,1.0,0.0,0.0,Y, ,4,2.0,26,725.0,825.0,121487.0,121687.0,5.4,4.9,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.7047480922384253
744,5825.0,MN,MN,27.0,55806,1.0,1.0,0.0,4.0,Y, ,2,2.0,48,2200.0,1800.0,20288.0,20288.0,1.5,14.3,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.4700036292457356
746,5827.0,MN,MN,27.0,55807,1.0,1.0,0.0,0.0,Y, ,4,2.0,31,1600.0,1600.0,121987.0,122187.0,1.8,12.6,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6418538861723948
747,5828.0,MN,MN,27.0,55807,1.0,1.0,1.0,3.0,N, ,2,2.0,33,2000.0,2000.0,122987.0,123187.0,0.9,35.0,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.0
748,5829.0,MN,MN,27.0,55807,1.0,1.0,0.0,5.0,Y, ,5,2.0,35,1123.0,1104.0,10188.0,10188.0,3.3,7.6,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.2237754316221157
749,5830.0,MN,MN,27.0,55807,1.0,1.0,0.0,4.0,Y, ,2,2.0,37,2000.0,2030.0,123187.0,10188.0,1.7,15.8,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.5877866649021191
750,5831.0,MN,MN,27.0,55807,1.0,1.0,0.0,2.0,Y, ,3,2.0,41,1400.0,1400.0,12188.0,12388.0,3.1,8.9,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.1631508098056809
751,5832.0,MN,MN,27.0,55807,1.0,1.0,1.0,3.0,Y, ,3,2.0,46,1700.0,1700.0,12688.0,12988.0,0.7,24.2,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-0.22314355131420985
752,5833.0,MN,MN,27.0,55807,1.0,1.0,0.0,4.0,Y, ,5,2.0,46,1210.0,1225.0,12688.0,12888.0,4.3,7.1,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.4816045409242151
754,5835.0,MN,MN,27.0,55807,1.0,1.0,0.0,2.0,Y, ,2,2.0,4,1645.0,1733.0,22388.0,22588.0,1.8,16.0,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6418538861723948
756,5837.0,MN,MN,27.0,55808,1.0,1.0,1.0,3.0,Y, ,3,2.0,28,1400.0,2100.0,122687.0,122887.0,2.2,18.2,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.8329091229351041
757,5838.0,MN,MN,27.0,55808,1.0,1.0,0.0,7.0,Y, ,2,2.0,27,1015.0,1115.0,11288.0,11488.0,2.4,14.1,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.9162907318741552
758,5839.0,MN,MN,27.0,55808,1.0,1.0,0.0,4.0,Y, ,1,2.0,50,1500.0,1500.0,20288.0,20288.0,2.7,7.8,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.0296194171811583
761,5842.0,MN,MN,27.0,55810,1.0,1.0,1.0,3.0,Y, ,5,2.0,43,1100.0,1100.0,12488.0,12788.0,1.8,9.4,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6418538861723948
762,5843.0,MN,MN,27.0,55810,1.0,1.0,0.0,4.0,Y, ,5,2.0,4,1600.0,1600.0,22988.0,30388.0,0.2,0.0,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,-1.203972804325936
763,5844.0,MN,MN,27.0,55811,1.0,1.0,0.0,4.0,Y, ,5,2.0,27,1100.0,1155.0,122287.0,122787.0,2.2,12.5,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.8329091229351041
764,5845.0,MN,MN,27.0,55811,1.0,1.0,0.0,4.0,Y, ,1,2.0,28,1300.0,1300.0,121387.0,121587.0,4.6,5.3,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.5475625087160128
765,5846.0,MN,MN,27.0,55811,1.0,1.0,0.0,2.0,Y, ,1,2.0,29,2000.0,2000.0,121687.0,121887.0,2.1,12.6,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.7884573603642703
766,5847.0,MN,MN,27.0,55811,1.0,1.0,0.0,4.0,Y, ,2,2.0,39,800.0,930.0,11888.0,12088.0,2.0,15.5,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.7419373447293773
768,5849.0,MN,MN,27.0,55811,1.0,1.0,0.0,2.0,Y, ,2,2.0,46,1700.0,2045.0,12888.0,13088.0,6.4,5.1,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.871802176901592
769,5850.0,MN,MN,27.0,55811,1.0,1.0,0.0,4.0,Y, ,1,2.0,1,1710.0,1725.0,31288.0,31488.0,3.0,8.2,485.435931,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.1314021114911006
770,5851.0,MN,MN,27.0,55811,1.0,1.0,0.0,2.0,Y, ,4,2.0,1,1920.0,1920.0,22488.0,22688.0,2.0,12.8,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.7419373447293773
771,5852.0,MN,MN,27.0,55812,1.0,1.0,0.0,7.0,Y, ,3,2.0,30,1300.0,1300.0,121987.0,122187.0,0.9,21.5,433.316718,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.0
772,5853.0,MN,MN,27.0,55812,1.0,1.0,0.0,4.0,Y, ,4,2.0,30,1200.0,1200.0,10188.0,11088.0,3.3,7.8,461.274696,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.2237754316221157
773,5854.0,MN,MN,27.0,55812,1.0,5.0,0.0,4.0,Y, ,2,2.0,44,1630.0,1630.0,12188.0,12388.0,1.8,12.3,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6418538861723948
774,5855.0,MN,MN,27.0,55812,1.0,1.0,0.0,4.0,Y, ,2,2.0,45,1400.0,1400.0,20288.0,20288.0,1.8,14.8,461.62367,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.6418538861723948
775,5856.0,MN,MN,27.0,55812,1.0,1.0,0.0,4.0,Y, ,5,2.0,49,1500.0,1500.0,20288.0,20288.0,2.2,19.4,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,0.8329091229351041
776,5857.0,MN,MN,27.0,55972,1.0,1.0,0.0,4.0,Y, ,5,2.0,23,1010.0,1010.0,121287.0,121487.0,4.3,6.4,471.36622300000016,0.0,0.0,137.0,ST LOUIS,27137.0,0.622088,69,1.4816045409242151
777,5858.0,MN,MN,27.0,55320,2.0,1.0,0.0,1.0,N, ,1,4.0,44,2215.0,2240.0,12688.0,12888.0,7.5,4.7,1088.985661,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,2.028148247292285
778,5859.0,MN,MN,27.0,56301,2.0,1.0,0.0,7.0,Y, ,1,3.0,22,1900.0,2150.0,120287.0,121087.0,6.4,5.1,1024.442902,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,1.871802176901592
779,5860.0,MN,MN,27.0,56301,2.0,1.0,0.0,4.0,Y, ,2,3.0,22,2230.0,2230.0,120287.0,121187.0,8.3,4.2,921.864905,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,2.1282317058492684
780,5861.0,MN,MN,27.0,56301,2.0,1.0,0.0,3.0,N, ,2,3.0,24,1959.0,1959.0,121387.0,121587.0,2.1,9.2,921.864905,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,0.7884573603642703
781,5862.0,MN,MN,27.0,56301,2.0,1.0,0.0,4.0,Y, ,1,3.0,32,930.0,1530.0,122087.0,122287.0,3.3,11.2,1024.442902,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,1.2237754316221157
782,5863.0,MN,MN,27.0,56301,2.0,1.0,0.0,2.0,Y, ,2,3.0,35,1155.0,1150.0,123187.0,10188.0,1.3,16.0,921.864905,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,0.33647223662121306
783,5864.0,MN,MN,27.0,56301,2.0,1.0,0.0,4.0,Y, ,4,3.0,26,930.0,1200.0,122787.0,122987.0,5.0,7.4,990.4115539999999,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,1.62924053973028
784,5865.0,MN,MN,27.0,56301,2.0,1.0,1.0,3.0,Y, ,4,3.0,37,1130.0,1030.0,122787.0,122987.0,1.0,18.3,990.4115539999999,1.0,0.0,145.0,STEARNS,27145.0,1.12344,70,0.09531017980432492
785,5866.0,MN,MN,27.0,56303,2.0,1.0,0.0,4.0,Y, ,2,3.0,27,740.0,827.0,122187.0,122387.0,7.0,5.9,921.864905,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,1.9600947840472696
786,5867.0,MN,MN,27.0,56303,2.0,1.0,0.0,2.0,Y, ,1,3.0,34,845.0,845.0,10188.0,10188.0,5.7,5.9,1024.442902,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,1.7578579175523736
787,5868.0,MN,MN,27.0,56303,2.0,1.0,0.0,7.0, , ,1,3.0,49,800.0,800.0,20288.0,20288.0,10.1,3.6,1024.442902,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,2.322387720290225
789,5870.0,MN,MN,27.0,56303,2.0,1.0,1.0,5.0,Y, ,3,3.0,3,1600.0,1600.0,31288.0,31488.0,2.6,17.0,1071.318034,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,0.9932517730102834
791,5872.0,MN,MN,27.0,56307,2.0,1.0,1.0,3.0,Y, ,2,3.0,33,2200.0,2245.0,122787.0,122987.0,1.5,21.6,921.864905,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,0.4700036292457356
792,5873.0,MN,MN,27.0,56310,2.0,1.0,0.0,4.0,Y, ,2,3.0,28,903.0,927.0,121987.0,122187.0,5.0,5.6,921.864905,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,1.62924053973028
796,5877.0,MN,MN,27.0,56320,2.0,1.0,0.0,2.0,Y, ,1,3.0,40,1940.0,2015.0,11688.0,11888.0,7.4,4.9,1024.442902,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,2.0149030205422647
797,5878.0,MN,MN,27.0,56340,2.0,1.0,0.0,4.0,Y, ,2,3.0,48,2330.0,2330.0,40488.0,40488.0,2.6,8.5,921.864905,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,0.9932517730102834
799,5880.0,MN,MN,27.0,56374,2.0,1.0,0.0,2.0,N, ,5,3.0,23,730.0,700.0,121287.0,121487.0,1.9,9.5,893.2374300000001,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,0.6931471805599453
800,5881.0,MN,MN,27.0,56378,2.0,1.0,1.0,3.0,Y, ,5,3.0,40,1930.0,1930.0,11688.0,11888.0,2.2,10.2,893.2374300000001,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,0.8329091229351041
801,5882.0,MN,MN,27.0,56379,2.0,1.0,0.0,4.0,Y, ,3,3.0,1,1955.0,2205.0,22388.0,22588.0,5.0,6.8,1071.318034,0.0,0.0,145.0,STEARNS,27145.0,1.12344,70,1.62924053973028
802,5883.0,MN,MN,27.0,55060,4.0,1.0,0.0,7.0,Y, ,4,3.0,31,2300.0,455.0,121987.0,122287.0,7.3,4.0,990.4115539999999,0.0,0.0,147.0,STEELE,27147.0,1.30971,71,2.001480000210124
803,5884.0,MN,MN,27.0,55060,4.0,1.0,0.0,4.0,Y, ,2,3.0,34,1030.0,1030.0,122387.0,122587.0,3.7,10.6,921.864905,1.0,0.0,147.0,STEELE,27147.0,1.30971,71,1.3350010667323402
804,5885.0,MN,MN,27.0,55060,4.0,1.0,0.0,4.0,Y, ,4,3.0,40,1900.0,2100.0,12188.0,12388.0,2.9,9.0,990.4115539999999,0.0,0.0,147.0,STEELE,27147.0,1.30971,71,1.0986122886681098
805,5886.0,MN,MN,27.0,55060,4.0,1.0,0.0,2.0,Y, ,2,3.0,41,1730.0,1730.0,12488.0,12688.0,4.4,6.0,921.864905,0.0,0.0,147.0,STEELE,27147.0,1.30971,71,1.5040773967762742
806,5887.0,MN,MN,27.0,55060,4.0,1.0,0.0,4.0,Y, ,3,3.0,42,2000.0,2000.0,11788.0,11988.0,8.4,3.9,1071.318034,0.0,0.0,147.0,STEELE,27147.0,1.30971,71,2.1400661634962708
807,5888.0,MN,MN,27.0,55060,4.0,1.0,0.0,4.0,Y, ,2,3.0,45,2100.0,2130.0,13188.0,20288.0,5.1,7.9,921.864905,0.0,0.0,147.0,STEELE,27147.0,1.30971,71,1.6486586255873816
810,5891.0,MN,MN,27.0,56072,4.0,1.0,0.0,4.0,Y, ,2,3.0,22,800.0,800.0,121587.0,121787.0,8.6,4.2,921.864905,0.0,0.0,147.0,STEELE,27147.0,1.30971,71,2.1633230256605382
811,5892.0,MN,MN,27.0,56093,4.0,1.0,0.0,2.0,Y, ,3,3.0,43,1600.0,1700.0,20288.0,20288.0,10.6,3.5,1071.318034,0.0,0.0,147.0,STEELE,27147.0,1.30971,71,2.3702437414678603
812,5893.0,MN,MN,27.0,56221,5.0,1.0,0.0,2.0,Y, ,4,4.0,39,900.0,900.0,11888.0,12088.0,8.0,3.8,1177.377355,0.0,0.0,149.0,STEVENS,27149.0,1.60124,72,2.0918640616783932
813,5894.0,MN,MN,27.0,56267,5.0,1.0,0.0,4.0,Y, ,4,4.0,4,1150.0,1250.0,31288.0,31488.0,4.5,5.4,1177.377355,0.0,0.0,149.0,STEVENS,27149.0,1.60124,72,1.5260563034950492
815,5896.0,MN,MN,27.0,56215,5.0,1.0,0.0,2.0,Y, ,3,4.0,36,900.0,1430.0,21888.0,22188.0,2.4,8.2,1214.922779,0.0,0.0,151.0,SWIFT,27151.0,1.3716700000000002,73,0.9162907318741552
816,5897.0,MN,MN,27.0,56215,5.0,1.0,0.0,0.0,Y, ,4,4.0,36,1200.0,1200.0,12688.0,12888.0,1.5,15.1,1177.377355,0.0,0.0,151.0,SWIFT,27151.0,1.3716700000000002,73,0.4700036292457356
818,5899.0,MN,MN,27.0,56336,2.0,1.0,0.0,4.0,Y, ,1,3.0,43,1200.0,1200.0,12088.0,12288.0,6.8,4.7,1024.442902,0.0,0.0,153.0,TODD,27153.0,0.95424,74,1.9315214116032136
819,5900.0,MN,MN,27.0,56347,2.0,1.0,0.0,4.0,Y, ,4,3.0,29,730.0,745.0,122487.0,122687.0,2.1,9.7,990.4115539999999,0.0,0.0,153.0,TODD,27153.0,0.95424,74,0.7884573603642703
820,5901.0,MN,MN,27.0,56347,2.0,1.0,1.0,3.0,Y, ,5,3.0,2,1645.0,1645.0,30388.0,31088.0,6.0,5.1,893.2374300000001,0.0,0.0,153.0,TODD,27153.0,0.95424,74,1.8082887711792648
821,5902.0,MN,MN,27.0,56236,5.0,1.0,1.0,3.0,Y, ,3,2.0,31,1550.0,1605.0,122687.0,122887.0,2.9,8.3,433.316718,0.0,0.0,155.0,TRAVERSE,27155.0,1.6447599999999998,75,1.0986122886681098
822,5903.0,MN,MN,27.0,56292,5.0,1.0,0.0,4.0,Y, ,4,2.0,47,930.0,830.0,21988.0,22288.0,6.7,4.6,461.274696,0.0,0.0,155.0,TRAVERSE,27155.0,1.6447599999999998,75,1.916922612182061
824,5905.0,MN,MN,27.0,56296,5.0,1.0,0.0,7.0,Y, ,5,2.0,32,1100.0,2300.0,21188.0,21388.0,4.0,7.5,471.36622300000016,0.0,0.0,155.0,TRAVERSE,27155.0,1.6447599999999998,75,1.4109869737102618
825,5906.0,MN,MN,27.0,55041,4.0,0.0,0.0,0.0, , ,2,3.0,37,1800.0,1800.0,31288.0,31488.0,5.9,8.6,921.864905,0.0,0.0,157.0,WABASHA,27157.0,1.16193,76,1.791759469228055
826,5907.0,MN,MN,27.0,55041,4.0,1.0,0.0,4.0,Y, ,5,3.0,43,900.0,900.0,12388.0,12588.0,9.0,4.2,893.2374300000001,0.0,0.0,157.0,WABASHA,27157.0,1.16193,76,2.2082744135228043
828,5909.0,MN,MN,27.0,55932,4.0,1.0,1.0,3.0,Y, ,1,3.0,2,1830.0,1830.0,22588.0,22788.0,1.1,22.3,1024.442902,0.0,0.0,157.0,WABASHA,27157.0,1.16193,76,0.1823215567939548
829,5910.0,MN,MN,27.0,55938,4.0,1.0,0.0,4.0,Y, ,4,3.0,22,1605.0,2330.0,122787.0,123187.0,3.1,29.0,990.4115539999999,0.0,0.0,157.0,WABASHA,27157.0,1.16193,76,1.1631508098056809
830,5911.0,MN,MN,27.0,55964,4.0,1.0,0.0,4.0,Y, ,2,3.0,49,815.0,809.0,20288.0,20288.0,11.5,3.3,921.864905,0.0,0.0,157.0,WABASHA,27157.0,1.16193,76,2.4510050981123186
831,5912.0,MN,MN,27.0,55981,4.0,1.0,0.0,1.0,Y, ,1,3.0,42,1930.0,1930.0,12288.0,12488.0,9.6,3.7,1024.442902,0.0,0.0,157.0,WABASHA,27157.0,1.16193,76,2.272125885509337
832,5913.0,MN,MN,27.0,56464,2.0,1.0,0.0,4.0,Y, ,2,3.0,48,1800.0,1900.0,41788.0,41988.0,2.9,7.4,921.864905,0.0,0.0,159.0,WADENA,27159.0,0.510671,77,1.0986122886681098
833,5914.0,MN,MN,27.0,56479,2.0,1.0,1.0,3.0,Y, ,4,3.0,36,1215.0,1630.0,122687.0,122887.0,0.7,25.4,990.4115539999999,0.0,0.0,159.0,WADENA,27159.0,0.510671,77,-0.22314355131420985
835,5916.0,MN,MN,27.0,56482,2.0,1.0,0.0,4.0,Y, ,2,3.0,28,1000.0,1000.0,122087.0,122287.0,4.7,8.9,921.864905,0.0,0.0,159.0,WADENA,27159.0,0.510671,77,1.5686159179138452
836,5917.0,MN,MN,27.0,56482,2.0,1.0,0.0,4.0,Y, ,3,3.0,49,815.0,930.0,20288.0,20288.0,4.8,5.8,1071.318034,1.0,0.0,159.0,WADENA,27159.0,0.510671,77,1.5892352051165808
837,5918.0,MN,MN,27.0,56048,4.0,1.0,0.0,4.0,Y, ,3,3.0,25,2100.0,2120.0,21788.0,21988.0,0.4,0.0,1071.318034,0.0,0.0,161.0,WASECA,27161.0,1.23666,78,-0.6931471805599453
838,5919.0,MN,MN,27.0,56072,4.0,1.0,0.0,4.0,Y, ,3,3.0,21,1730.0,1000.0,21788.0,22088.0,9.3,3.2,1071.318034,0.0,0.0,161.0,WASECA,27161.0,1.23666,78,2.2407096892759584
839,5920.0,MN,MN,27.0,56093,4.0,1.0,0.0,2.0,Y, ,1,3.0,26,1015.0,1215.0,121387.0,121587.0,1.7,11.4,1024.442902,0.0,0.0,161.0,WASECA,27161.0,1.23666,78,0.5877866649021191
840,5921.0,MN,MN,27.0,56093,4.0,1.0,1.0,1.0,N, ,1,3.0,45,1830.0,2000.0,12688.0,12888.0,0.9,24.0,1024.442902,0.0,0.0,161.0,WASECA,27161.0,1.23666,78,0.0
841,5922.0,MN,MN,27.0,55016,3.0,1.0,0.0,7.0,Y, ,4,2.0,22,2000.0,2000.0,120287.0,121087.0,10.2,3.9,461.274696,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,2.33214389523559
842,5923.0,MN,MN,27.0,55016,3.0,1.0,0.0,1.0,Y, ,3,2.0,23,1030.0,30.0,122187.0,122387.0,7.7,5.8,433.316718,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,2.0541237336955462
843,5924.0,MN,MN,27.0,55016,3.0,1.0,0.0,4.0,Y, ,4,2.0,24,930.0,930.0,121387.0,121587.0,2.2,9.6,461.274696,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.8329091229351041
